Date,Skillscore
21-Oct-17,0.406640616
28-Oct-17,0.406640616
4-Nov-17,0.406640616
11-Nov-17,0.406640616
18-Nov-17,0.406640616
25-Nov-17,0.406640616
2-Dec-17,0.406640616
9-Dec-17,0.406640616
16-Dec-17,0.406640616
23-Dec-17,0.406640616
30-Dec-17,0.406640616
6-Jan-18,0.406640616
13-Jan-18,0.406640616
20-Jan-18,0.406640616
27-Jan-18,0.406640616
3-Feb-18,0.406640616
10-Feb-18,0.406640616
17-Feb-18,0.406640616
24-Feb-18,0.406640616
3-Mar-18,0.406640616
10-Mar-18,0.406640616
17-Mar-18,0.406640616
24-Mar-18,0.406640616
31-Mar-18,0.406640616
7-Apr-18,0.406640616
14-Apr-18,0.406640616
21-Apr-18,0.406640616
28-Apr-18,0.406640616
