Date,Skillscore
21-Oct-17,0.3802
28-Oct-17,0.3836
4-Nov-17,0.4234
11-Nov-17,0.3424
18-Nov-17,0.3768
25-Nov-17,0.3858
2-Dec-17,0.4392
9-Dec-17,0.3028
16-Dec-17,0.004
23-Dec-17,0.0082
30-Dec-17,0.0268
6-Jan-18,0.0272
13-Jan-18,0.0682
20-Jan-18,0.9982
27-Jan-18,0.9958
3-Feb-18,0.9674
10-Feb-18,1
17-Feb-18,4.53999E-05
24-Feb-18,1
3-Mar-18,1
10-Mar-18,1
17-Mar-18,1
24-Mar-18,1
31-Mar-18,1
7-Apr-18,1
14-Apr-18,1
21-Apr-18,4.53999E-05
28-Apr-18,1
