Date,Skillscore
21-Oct-17,0.689
28-Oct-17,0.706
4-Nov-17,0.022
11-Nov-17,0.004
18-Nov-17,4.53999E-05
25-Nov-17,0.001
2-Dec-17,0.032
9-Dec-17,0.041
16-Dec-17,0.812
23-Dec-17,0.794
30-Dec-17,0.488
6-Jan-18,0.286
13-Jan-18,0.476
20-Jan-18,0.599
27-Jan-18,0.986
3-Feb-18,0.993
10-Feb-18,0.994
17-Feb-18,1
24-Feb-18,0.952
3-Mar-18,0.979
10-Mar-18,0.996
17-Mar-18,0.982
24-Mar-18,0.993
31-Mar-18,1
7-Apr-18,0.998
14-Apr-18,0.977
21-Apr-18,0.991
28-Apr-18,0.993
