Date,Skillscore
20-Oct-18,0.005
27-Oct-18,0.007
3-Nov-18,0.004
10-Nov-18,0.006
17-Nov-18,0.004
24-Nov-18,0.006
1-Dec-18,0.008
8-Dec-18,0.005
15-Dec-18,0.004
22-Dec-18,0.004
29-Dec-18,0.004
5-Jan-19,0.004
12-Jan-19,4.54E-05
19-Jan-19,0.775
26-Jan-19,0.855
2-Feb-19,0.25
9-Feb-19,0.75
16-Feb-19,0.9
23-Feb-19,0.494
2-Mar-19,0.9
9-Mar-19,0.9
16-Mar-19,0.9
23-Mar-19,0.9
30-Mar-19,0.9
6-Apr-19,0.9
13-Apr-19,0.9
20-Apr-19,0.9
